case_id	suite	operation	legality	family	current_expectation	current_parser_state	current_parser_errno	stage1_requirement	stage2_requirement	packet_sha256
frame.pv0.mgmt.11.authentication.ie.supported_rates	frame	send_after_continuity_fix	assigned	pv0_management_ie	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	0d71810be345af80a38b9edfa0240864c155b4b52a841cd90bccff84e9333b73
frame.pv0.mgmt.11.authentication.ie.rsn	frame	send_after_continuity_fix	assigned	pv0_management_ie	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	acb5e0462e47b91797b16aa3eeba1efd8e88565840a499cbf5bbd788093e2706
frame.pv0.mgmt.11.authentication.ie.vendor	frame	send_after_continuity_fix	assigned	pv0_management_ie	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	17d9128ef45d6f8a8875b3f02d6850c1d4d9dd08d9f4b8573f9dbda83239378c
frame.pv0.mgmt.11.authentication.ie.extension_he	frame	send_after_continuity_fix	assigned	pv0_management_ie	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	14164a0de1dee177632e5ca93b94096c9a096ecb99447bcdffce555bb883a44a
frame.pv0.mgmt.11.authentication.ie.extension_eht	frame	send_after_continuity_fix	assigned	pv0_management_ie	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	86c733eabef77b964f6c7d36947532fbef9c389764f62f49e654d85ddb5fb251
frame.pv0.mgmt.11.authentication.ie.max_len	frame	send_after_continuity_fix	assigned	pv0_management_ie	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	059545fd5e6fd27af9ddd78817dedbf538a73279fad223caeb733e067014a35a
frame.pv0.mgmt.12.deauthentication.ie.ssid_empty	frame	send_after_continuity_fix	assigned	pv0_management_ie	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	6a19ee34af6f0b96f57fecdf6a211ea72af9787c28e0dc1036a3363080118e57
frame.pv0.mgmt.12.deauthentication.ie.ssid_max	frame	send_after_continuity_fix	assigned	pv0_management_ie	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	cd2c49f57efe089fb3bbad5a65e853e69f5aba427eea7857abf7dd216feb7b57
frame.pv0.mgmt.12.deauthentication.ie.supported_rates	frame	send_after_continuity_fix	assigned	pv0_management_ie	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	27d0f61fa05f97e364d754b50e0d82158cfadb527e4408cb19daf30ef54e9e55
frame.pv0.mgmt.12.deauthentication.ie.rsn	frame	send_after_continuity_fix	assigned	pv0_management_ie	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	52b4d411548b7d81dcbe9d8841b9bd506e76bc09640827912726c8adf93becdf
frame.pv0.mgmt.12.deauthentication.ie.vendor	frame	send_after_continuity_fix	assigned	pv0_management_ie	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	2823a5331cbbf577afddfb4986aa7bc5518c7dac13189baa142ab90ed5b86f08
frame.pv0.mgmt.12.deauthentication.ie.extension_he	frame	send_after_continuity_fix	assigned	pv0_management_ie	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	ad74444a4e44371d7550ce82fe32be5e1e4c420c16bbd60825948a94eb4e3177
frame.pv0.mgmt.12.deauthentication.ie.extension_eht	frame	send_after_continuity_fix	assigned	pv0_management_ie	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	63335e822e6cc5e78178bca9bbb768cb1d1a4ef028c4064f56ead4a98e65024a
frame.pv0.mgmt.12.deauthentication.ie.max_len	frame	send_after_continuity_fix	assigned	pv0_management_ie	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	fa8672d44bd48c2ebac4d306484ad30e9bf65e90596a3cc5e986ba611d0dfad5
frame.pv0.mgmt.13.action.category.000	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	66e70e8ea992a173f9f2cc441409a4be348730884d5f6571ead45ba13245b36e
frame.pv0.mgmt.13.action.category.001	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	abc0d574614f8d1a41d17edd5e35ff31d8ef93ba23c69ae70c5106b1de2e0b86
frame.pv0.mgmt.13.action.category.002	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	7d54999835eb8415a4448bbd23973a9d42e96ae235f4f53b7b02b9a32b0e34ba
frame.pv0.mgmt.13.action.category.003	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	bcb9bca87d244ff95a2af883a8b66915cd06761bce3c296d5ef3079bffa49cb1
frame.pv0.mgmt.13.action.category.004	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	a5e05537ae9b487f3d330123076848db9f9098828712613bc63bdd3f7a7055cd
frame.pv0.mgmt.13.action.category.005	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	1adbb0e4653193603578caa444a37396255bfaab19da522e623c314362581c7a
frame.pv0.mgmt.13.action.category.006	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	04bd8a6fc7d45c33547380f015446be5056e75c8e0789c850ebf936d5e13357b
frame.pv0.mgmt.13.action.category.007	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	397d877f2adc764cebce6bc61ca52bd8afcd69cc683d0b6f3d0006d07db824a4
frame.pv0.mgmt.13.action.category.008	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	5f346f8c357d246947ba997a19230c29720cfe6e7449ca19562fcc4eb0d68590
frame.pv0.mgmt.13.action.category.009	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	0829f335fe62c4a552821edb044120225214ec9931434e99322892cab39485a7
frame.pv0.mgmt.13.action.category.010	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	717312e7a36e3903b841ba139519b171cc1c6ee27216fd248d15df856e61f763
frame.pv0.mgmt.13.action.category.011	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	85cce2d02d3ed542cb945c2654eef1ee0abecdfbc8bf1a32a4509a195e773f55
frame.pv0.mgmt.13.action.category.012	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	248b08799e7b4a1b76cfa7e6a3104280cd9d625a71e1b42eaee63949ce6a2fdd
frame.pv0.mgmt.13.action.category.013	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	98dab33fc6b8beebc87097d93ebad539f3093aa1ed4861ffaffd3a1170c3dcf0
frame.pv0.mgmt.13.action.category.014	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	74b9c3d1e0715bf0d16d0c3b65c2c6851162575d3121b6640b09b1fc924388c5
frame.pv0.mgmt.13.action.category.015	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	7f1d1cb28746600796ab463496c84437fadc37a73be6b9d2cb0ea28940229e91
frame.pv0.mgmt.13.action.category.016	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	40f06b7581cc184a83a66f643a39f237df4f3caf1b77707494476987018916c6
frame.pv0.mgmt.13.action.category.017	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	d1414cd4dbefd4e537b5fa0695b4e48f31ef0e2c3d95d25f3c683ba2e1272c0b
frame.pv0.mgmt.13.action.category.018	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	f6830f4de34182a4ffb18a3f040de23b3dd816c425b3c7ef0f6a1a066967ffb5
frame.pv0.mgmt.13.action.category.020	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	d75806a5cb48ed1412e6b4fae72d93433e2f5e6de1f9349f6eda25440a169f3a
frame.pv0.mgmt.13.action.category.021	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	238512410366b3fd2a64bc6495c0ee3da02b409b7256929140242cb4d3505b14
frame.pv0.mgmt.13.action.category.022	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	7907722181184350bce28ffc7c4b85974f39ad352951bf156d935b6274f74b93
frame.pv0.mgmt.13.action.category.023	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	91d84f75cc5922dfbc917b7ccaedbd65d232bd848c6167314e2f83601c715551
frame.pv0.mgmt.13.action.category.126	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	a4cf1ff63ed8c2ea0e4371571862bff696bb86219989fd139ae9ff8d275153c4
frame.pv0.mgmt.13.action.category.127	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	c3c0d6182115c5b1da4893be00a369e2e401a1548b438498c8de94b7dea11971
frame.pv0.mgmt.14.action_no_ack.category.000	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	d8122added9c9fc8f1b6c6d1a58997b704da05b7800c6237988ecdd834b49e9c
frame.pv0.mgmt.14.action_no_ack.category.001	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	40a787385d0ce635c5c85ca5c0253b5ad12c242d49dfe37e4038f82f9f51ef3d
frame.pv0.mgmt.14.action_no_ack.category.002	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	94ed00713f11f7cf774141ccc3bdd5a50ef72cbb2bbd4d4ede03751a9a36040d
frame.pv0.mgmt.14.action_no_ack.category.003	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	7357b86babad6baec558756bbf4011fd4f1316a4239f682277cb22ca5369e5fb
frame.pv0.mgmt.14.action_no_ack.category.004	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	0a7baf53ce757300cee786cf1a7a539c04d8275dcf6c9d4c4fe5f57c52c54c6f
frame.pv0.mgmt.14.action_no_ack.category.005	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	aa9ffb24aeda389c60221ee7b9b18ee80ad791acbdd9254dd3d59d19e0e5ca7c
frame.pv0.mgmt.14.action_no_ack.category.006	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	7949cea3eeabbc2cef6654c439fbf7ff97a0e87a1cbcc15044dd5b5c92d7c5b9
frame.pv0.mgmt.14.action_no_ack.category.007	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	20dcd8156e08f660f1ec5e2040aba40ed9c1c0efa337042ac5121639e8bc081e
frame.pv0.mgmt.14.action_no_ack.category.008	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	69c6e750f3d76c2a596a0ce9f1daf841729e6715df8b87715303e761cacc8ddc
frame.pv0.mgmt.14.action_no_ack.category.009	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	02d82ca6f2404cb9370fb778d5eb9229b40db30c2df1e1f15ec926e783f9622d
frame.pv0.mgmt.14.action_no_ack.category.010	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	21d14eef26753982b16de08fa9308c0b2758687ebe6ae837c292284423608643
frame.pv0.mgmt.14.action_no_ack.category.011	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	8b246944d0399de3790fdf13c3c15c39c09a4be9fbc87b9755c9b50fc0a85e7e
frame.pv0.mgmt.14.action_no_ack.category.012	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	84185dbe19ece44906c35853dfcfb9c4a2750f5d4c8c0e6ace2620ca4713bc8d
frame.pv0.mgmt.14.action_no_ack.category.013	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	9402aa6280fa53aaf802614644b27d2e21d367e77c06b82f3229c148fc461d35
frame.pv0.mgmt.14.action_no_ack.category.014	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	6a8d871c95116e48ddaa569ab9ed07c6b0ed9fb339f46707dd3c49f260739668
frame.pv0.mgmt.14.action_no_ack.category.015	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	ac08afbea9dc6081d785254253e30e12f1c32e0ba7166124f70cff39eb17c8de
frame.pv0.mgmt.14.action_no_ack.category.016	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	55a8b7eaa1b32bad601107bab0e2436efc82797c2c642eb7b2b2ea0fdcc783ff
frame.pv0.mgmt.14.action_no_ack.category.017	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	2b987fef693d3b01a80475bdcb0499e243f7adf55dc115d4fb3ed66e1258cc32
frame.pv0.mgmt.14.action_no_ack.category.018	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	b6d69eb30dd8c160ed3af84660cb5248832d2bf731603da3cf23b45660e15bb5
frame.pv0.mgmt.14.action_no_ack.category.020	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	2cd97ae9ee42fabad39559130ed47e846c5a7c34d7c7f289646d375e97974e28
frame.pv0.mgmt.14.action_no_ack.category.021	frame	send_after_continuity_fix	assigned	pv0_management_action	parser_accept_backend_candidate	accepted	0	terminal_completion_or_precise_backend_reject	ota_or_precise_firmware_unsupported	11727246855e7d179a271007771496f9436eb25b7e024b5f8cc7152b88620104
